Event_Category_Code,Event_Family,Event_Category_Name,Ticker,Asset_Class,Sector,Peer_Group,Exposure_Class,Exposure_Score,Exposure_Reason,Crosswalk_Match,Matched_37A_Terms,Driver_Match,Example_Asset_Match,Matched_Event_Drivers,Matched_Asset_Drivers,Evidence,Mapper_Version
CROP_PRODUCTION,Agriculture,Crop Production,ONLN,Equities,Consumer Discretionary,E-Commerce,Contextual,20,Single contextual evidence source,False,,True,False,Crop Conditions,Credit Conditions,Economic-driver text match,1.2
CROP_PRODUCTION,Agriculture,Crop Production,PEJ,Equities,Consumer Discretionary,Travel & Leisure,Contextual,20,Single contextual evidence source,False,,True,False,Crop Conditions,Credit Conditions,Economic-driver text match,1.2
CROP_PRODUCTION,Agriculture,Crop Production,QQQ,Equities,Broad Market,Large Cap Growth,Contextual,20,Single contextual evidence source,False,,True,False,Crop Conditions,Financial Conditions,Economic-driver text match,1.2
CROP_PRODUCTION,Agriculture,Crop Production,REZ,Equities,Real Estate,Real Estate,Contextual,20,Single contextual evidence source,False,,True,False,Crop Conditions,Financing Conditions,Economic-driver text match,1.2
CROP_PRODUCTION,Agriculture,Crop Production,RSP,Equities,Broad Market,Large Cap U.S.,Contextual,20,Single contextual evidence source,False,,True,False,Crop Conditions,Financial Conditions,Economic-driver text match,1.2
CROP_PRODUCTION,Agriculture,Crop Production,SLX,Equities,Materials,Metals & Mining,Contextual,20,Single contextual evidence source,True,Commodity Supply,False,False,,,37A-to-37B crosswalk,1.2
CROP_PRODUCTION,Agriculture,Crop Production,SPY,Equities,Broad Market,Large Cap U.S.,Contextual,20,Single contextual evidence source,False,,True,False,Crop Conditions,Financial Conditions,Economic-driver text match,1.2
CROP_PRODUCTION,Agriculture,Crop Production,SRVR,Equities,Real Estate,Digital Infrastructure,Contextual,20,Single contextual evidence source,False,,True,False,Crop Conditions,Financing Conditions,Economic-driver text match,1.2
CROP_PRODUCTION,Agriculture,Crop Production,UNG,Commodities,Energy,Energy Commodities,Contextual,20,Single contextual evidence source,False,,True,False,Crop Conditions | Production,Pipeline Conditions | Production | U.S. Gas Production,Economic-driver text match,1.2
CROP_PRODUCTION,Agriculture,Crop Production,USO,Commodities,Energy,Energy Commodities,Contextual,20,Single contextual evidence source,False,,True,False,Production,U.S. Production,Economic-driver text match,1.2
CROP_PRODUCTION,Agriculture,Crop Production,VNQ,Equities,Real Estate,Real Estate,Contextual,20,Single contextual evidence source,False,,True,False,Crop Conditions,Financing Conditions,Economic-driver text match,1.2
CROP_PRODUCTION,Agriculture,Crop Production,VOO,Equities,Broad Market,Large Cap U.S.,Contextual,20,Single contextual evidence source,False,,True,False,Crop Conditions,Financial Conditions,Economic-driver text match,1.2
CROP_PRODUCTION,Agriculture,Crop Production,XLB,Equities,Materials,Materials,Contextual,20,Single contextual evidence source,True,Commodity Supply,False,False,,,37A-to-37B crosswalk,1.2
CROP_PRODUCTION,Agriculture,Crop Production,XLE,Equities,Energy,Energy,Contextual,20,Single contextual evidence source,False,,True,False,Production,U.S. Production,Economic-driver text match,1.2
CROP_PRODUCTION,Agriculture,Crop Production,XLF,Equities,Financials,Financials,Contextual,20,Single contextual evidence source,False,,True,False,Yield,Yield Curve,Economic-driver text match,1.2
CROP_PRODUCTION,Agriculture,Crop Production,XLRE,Equities,Real Estate,Real Estate,Contextual,20,Single contextual evidence source,False,,True,False,Crop Conditions,Financing Conditions,Economic-driver text match,1.2
CROP_PRODUCTION,Agriculture,Crop Production,XLY,Equities,Consumer Discretionary,Consumer Discretionary,Contextual,20,Single contextual evidence source,False,,True,False,Crop Conditions,Credit Conditions,Economic-driver text match,1.2
CROP_PRODUCTION,Agriculture,Crop Production,XOP,Equities,Energy,Oil & Gas E&P,Contextual,20,Single contextual evidence source,False,,True,False,Production,E&P Production Economics | U.S. Oil Production,Economic-driver text match,1.2
CRUDE_INVENTORY,Energy,Crude Oil Inventories,CPER,Commodities,Metals,Industrial Metals,Contextual,40,Multiple contextual evidence sources,True,Inventories,True,False,Cushing Inventories | EIA Crude Inventories,Inventories,37A-to-37B crosswalk | Economic-driver text match,1.2
CRYPTO_ADOPTION,Digital Assets,Institutional Crypto Adoption,AIQ,Equities,Technology,AI & Automation,Contextual,20,Single contextual evidence source,False,,True,False,Corporate Adoption | Institutional Adoption,Enterprise AI Adoption,Economic-driver text match,1.2
CRYPTO_ADOPTION,Digital Assets,Institutional Crypto Adoption,BOTZ,Equities,Technology,AI & Automation,Contextual,20,Single contextual evidence source,False,,True,False,Corporate Adoption | Institutional Adoption,Enterprise AI Adoption,Economic-driver text match,1.2
CRYPTO_ADOPTION,Digital Assets,Institutional Crypto Adoption,DIA,Equities,Broad Market,Large Cap U.S.,Contextual,20,Single contextual evidence source,False,,True,False,Corporate Adoption | Financial Products,Corporate Earnings | Financial Conditions,Economic-driver text match,1.2
CRYPTO_ADOPTION,Digital Assets,Institutional Crypto Adoption,IWM,Equities,Broad Market,Small Cap U.S.,Contextual,20,Single contextual evidence source,False,,True,False,Corporate Adoption | Financial Products,Corporate Earnings | Financial Conditions,Economic-driver text match,1.2
CRYPTO_ADOPTION,Digital Assets,Institutional Crypto Adoption,QQQ,Equities,Broad Market,Large Cap Growth,Contextual,20,Single contextual evidence source,False,,True,False,Corporate Adoption | Financial Products,Corporate Earnings | Financial Conditions,Economic-driver text match,1.2
CRYPTO_ADOPTION,Digital Assets,Institutional Crypto Adoption,RSP,Equities,Broad Market,Large Cap U.S.,Contextual,20,Single contextual evidence source,False,,True,False,Corporate Adoption | Financial Products,Corporate Earnings | Financial Conditions,Economic-driver text match,1.2
CRYPTO_ADOPTION,Digital Assets,Institutional Crypto Adoption,SPY,Equities,Broad Market,Large Cap U.S.,Contextual,20,Single contextual evidence source,False,,True,False,Corporate Adoption | Financial Products,Corporate Earnings | Financial Conditions,Economic-driver text match,1.2
CRYPTO_ADOPTION,Digital Assets,Institutional Crypto Adoption,VOO,Equities,Broad Market,Large Cap U.S.,Contextual,20,Single contextual evidence source,False,,True,False,Corporate Adoption | Financial Products,Corporate Earnings | Financial Conditions,Economic-driver text match,1.2
CRYPTO_FLOWS,Digital Assets,Crypto Fund Flows,AMLP,Equities,Energy,Energy Infrastructure,Contextual,20,Single contextual evidence source,False,,True,False,ETF Flows | Fund Flows,Midstream Cash Flows,Economic-driver text match,1.2
CRYPTO_FLOWS,Digital Assets,Crypto Fund Flows,GLD,Commodities,Precious Metals,Precious Metals,Contextual,20,Single contextual evidence source,False,,True,False,ETF Flows | Fund Flows,Investment Flows,Economic-driver text match,1.2
CRYPTO_FLOWS,Digital Assets,Crypto Fund Flows,REZ,Equities,Real Estate,Real Estate,Contextual,20,Single contextual evidence source,False,,True,False,ETF Flows | Fund Flows,Real Estate Cash Flows,Economic-driver text match,1.2
CRYPTO_FLOWS,Digital Assets,Crypto Fund Flows,SLV,Commodities,Precious Metals,Precious Metals,Contextual,20,Single contextual evidence source,False,,True,False,ETF Flows | Fund Flows,Investment Flows,Economic-driver text match,1.2
CRYPTO_FLOWS,Digital Assets,Crypto Fund Flows,UUP,Currencies,U.S. Dollar,Currencies,Contextual,20,Single contextual evidence source,False,,True,False,ETF Flows | Fund Flows,Capital Flows,Economic-driver text match,1.2
CRYPTO_FLOWS,Digital Assets,Crypto Fund Flows,VNQ,Equities,Real Estate,Real Estate,Contextual,20,Single contextual evidence source,False,,True,False,ETF Flows | Fund Flows,Real Estate Cash Flows,Economic-driver text match,1.2
CRYPTO_FLOWS,Digital Assets,Crypto Fund Flows,XLRE,Equities,Real Estate,Real Estate,Contextual,20,Single contextual evidence source,False,,True,False,ETF Flows | Fund Flows,Real Estate Cash Flows,Economic-driver text match,1.2
CRYPTO_LIQUIDITY,Digital Assets,Crypto Liquidity,ETHE,Digital Assets,Crypto,Crypto Assets,Contextual,40,Multiple contextual evidence sources,True,Liquidity | Market Structure,True,True,Leverage | Market Structure,Crypto Leverage | Market Structure,37A-to-37B crosswalk | Economic-driver text match | 37B example exposure,1.2
CRYPTO_LIQUIDITY,Digital Assets,Crypto Liquidity,IBIT,Digital Assets,Crypto,Crypto Assets,Contextual,40,Multiple contextual evidence sources,True,Liquidity | Market Structure,True,True,Leverage | Liquidity | Market Structure,Crypto Leverage | Global Liquidity | Market Structure,37A-to-37B crosswalk | Economic-driver text match | 37B example exposure,1.2
CRYPTO_LIQUIDITY,Digital Assets,Crypto Liquidity,AMLP,Equities,Energy,Energy Infrastructure,Contextual,20,Single contextual evidence source,False,,True,False,Funding Rates,Interest Rates,Economic-driver text match,1.2
CRYPTO_LIQUIDITY,Digital Assets,Crypto Liquidity,ARKG,Equities,Health Care,Biotech & Genomics,Contextual,20,Single contextual evidence source,False,,True,False,Funding Rates,Research Funding,Economic-driver text match,1.2
CRYPTO_LIQUIDITY,Digital Assets,Crypto Liquidity,DIA,Equities,Broad Market,Large Cap U.S.,Contextual,20,Single contextual evidence source,False,,True,False,Liquidity | Market Structure,Liquidity | Market Breadth,Economic-driver text match,1.2
CRYPTO_LIQUIDITY,Digital Assets,Crypto Liquidity,IAI,Equities,Financials,Capital Markets,Contextual,20,Single contextual evidence source,False,,True,False,Funding Rates,Interest Rates,Economic-driver text match,1.2
CRYPTO_LIQUIDITY,Digital Assets,Crypto Liquidity,IBB,Equities,Health Care,Biotechnology,Contextual,20,Single contextual evidence source,False,,True,False,Funding Rates,Research Funding,Economic-driver text match,1.2
CRYPTO_LIQUIDITY,Digital Assets,Crypto Liquidity,IWM,Equities,Broad Market,Small Cap U.S.,Contextual,20,Single contextual evidence source,False,,True,False,Liquidity | Market Structure,Liquidity | Market Breadth,Economic-driver text match,1.2
CRYPTO_LIQUIDITY,Digital Assets,Crypto Liquidity,KBE,Equities,Financials,Banking,Contextual,20,Single contextual evidence source,False,,True,False,Funding Rates,Interest Rates,Economic-driver text match,1.2
CRYPTO_LIQUIDITY,Digital Assets,Crypto Liquidity,KBWD,Equities,Financials,Financial Income,Contextual,20,Single contextual evidence source,False,,True,False,Funding Rates,Interest Rates,Economic-driver text match,1.2
CRYPTO_LIQUIDITY,Digital Assets,Crypto Liquidity,KRE,Equities,Financials,Banking,Contextual,20,Single contextual evidence source,False,,True,False,Funding Rates,Interest Rates,Economic-driver text match,1.2
CRYPTO_LIQUIDITY,Digital Assets,Crypto Liquidity,PPH,Equities,Health Care,Pharmaceuticals,Contextual,20,Single contextual evidence source,False,,True,False,Funding Rates,Research Funding,Economic-driver text match,1.2
CRYPTO_LIQUIDITY,Digital Assets,Crypto Liquidity,QQQ,Equities,Broad Market,Large Cap Growth,Contextual,20,Single contextual evidence source,False,,True,False,Liquidity | Market Structure,Liquidity | Market Breadth,Economic-driver text match,1.2
CRYPTO_LIQUIDITY,Digital Assets,Crypto Liquidity,REZ,Equities,Real Estate,Real Estate,Contextual,20,Single contextual evidence source,False,,True,False,Funding Rates,Interest Rates,Economic-driver text match,1.2
CRYPTO_LIQUIDITY,Digital Assets,Crypto Liquidity,RSP,Equities,Broad Market,Large Cap U.S.,Contextual,20,Single contextual evidence source,False,,True,False,Liquidity | Market Structure,Liquidity | Market Breadth,Economic-driver text match,1.2
CRYPTO_LIQUIDITY,Digital Assets,Crypto Liquidity,SPY,Equities,Broad Market,Large Cap U.S.,Contextual,20,Single contextual evidence source,False,,True,False,Liquidity | Market Structure,Liquidity | Market Breadth,Economic-driver text match,1.2
CRYPTO_LIQUIDITY,Digital Assets,Crypto Liquidity,SRVR,Equities,Real Estate,Digital Infrastructure,Contextual,20,Single contextual evidence source,False,,True,False,Funding Rates,Interest Rates,Economic-driver text match,1.2
CRYPTO_LIQUIDITY,Digital Assets,Crypto Liquidity,VIXY,Volatility,Equity Volatility,Volatility,Contextual,20,Single contextual evidence source,False,,True,False,Market Structure,Market Stress | Volatility Term Structure,Economic-driver text match,1.2
CRYPTO_LIQUIDITY,Digital Assets,Crypto Liquidity,VNQ,Equities,Real Estate,Real Estate,Contextual,20,Single contextual evidence source,False,,True,False,Funding Rates,Interest Rates,Economic-driver text match,1.2
CRYPTO_LIQUIDITY,Digital Assets,Crypto Liquidity,VOO,Equities,Broad Market,Large Cap U.S.,Contextual,20,Single contextual evidence source,False,,True,False,Liquidity | Market Structure,Liquidity | Market Breadth,Economic-driver text match,1.2
CRYPTO_LIQUIDITY,Digital Assets,Crypto Liquidity,XBI,Equities,Health Care,Biotechnology,Contextual,20,Single contextual evidence source,False,,True,False,Funding Rates,Research Funding,Economic-driver text match,1.2
CRYPTO_LIQUIDITY,Digital Assets,Crypto Liquidity,XLF,Equities,Financials,Financials,Contextual,20,Single contextual evidence source,False,,True,False,Funding Rates,Interest Rates,Economic-driver text match,1.2
CRYPTO_LIQUIDITY,Digital Assets,Crypto Liquidity,XLRE,Equities,Real Estate,Real Estate,Contextual,20,Single contextual evidence source,False,,True,False,Funding Rates,Interest Rates,Economic-driver text match,1.2
CRYPTO_LIQUIDITY,Digital Assets,Crypto Liquidity,XLU,Equities,Utilities,Utilities,Contextual,20,Single contextual evidence source,False,,True,False,Funding Rates,Interest Rates,Economic-driver text match,1.2
CRYPTO_LIQUIDITY,Digital Assets,Crypto Liquidity,XLV,Equities,Health Care,Health Care,Contextual,20,Single contextual evidence source,False,,True,False,Funding Rates,Research Funding,Economic-driver text match,1.2
CRYPTO_REGULATION,Digital Assets,Crypto Regulation,DIA,Equities,Broad Market,Large Cap U.S.,Contextual,20,Single contextual evidence source,False,,True,False,Market Structure,Market Breadth,Economic-driver text match,1.2
CRYPTO_REGULATION,Digital Assets,Crypto Regulation,IAI,Equities,Financials,Capital Markets,Contextual,20,Single contextual evidence source,False,,True,False,Regulation,Regulation,Economic-driver text match,1.2
CRYPTO_REGULATION,Digital Assets,Crypto Regulation,IWM,Equities,Broad Market,Small Cap U.S.,Contextual,20,Single contextual evidence source,False,,True,False,Market Structure,Market Breadth,Economic-driver text match,1.2
CRYPTO_REGULATION,Digital Assets,Crypto Regulation,KBE,Equities,Financials,Banking,Contextual,20,Single contextual evidence source,False,,True,False,Regulation,Regulation,Economic-driver text match,1.2
CRYPTO_REGULATION,Digital Assets,Crypto Regulation,KBWD,Equities,Financials,Financial Income,Contextual,20,Single contextual evidence source,False,,True,False,Regulation,Regulation,Economic-driver text match,1.2
CRYPTO_REGULATION,Digital Assets,Crypto Regulation,KRE,Equities,Financials,Banking,Contextual,20,Single contextual evidence source,False,,True,False,Regulation,Regulation,Economic-driver text match,1.2
CRYPTO_REGULATION,Digital Assets,Crypto Regulation,QQQ,Equities,Broad Market,Large Cap Growth,Contextual,20,Single contextual evidence source,False,,True,False,Market Structure,Market Breadth,Economic-driver text match,1.2
CRYPTO_REGULATION,Digital Assets,Crypto Regulation,RSP,Equities,Broad Market,Large Cap U.S.,Contextual,20,Single contextual evidence source,False,,True,False,Market Structure,Market Breadth,Economic-driver text match,1.2
CRYPTO_REGULATION,Digital Assets,Crypto Regulation,SPY,Equities,Broad Market,Large Cap U.S.,Contextual,20,Single contextual evidence source,False,,True,False,Market Structure,Market Breadth,Economic-driver text match,1.2
CRYPTO_REGULATION,Digital Assets,Crypto Regulation,VIXY,Volatility,Equity Volatility,Volatility,Contextual,20,Single contextual evidence source,False,,True,False,Market Structure,Market Stress | Volatility Term Structure,Economic-driver text match,1.2
CRYPTO_REGULATION,Digital Assets,Crypto Regulation,VOO,Equities,Broad Market,Large Cap U.S.,Contextual,20,Single contextual evidence source,False,,True,False,Market Structure,Market Breadth,Economic-driver text match,1.2
CRYPTO_REGULATION,Digital Assets,Crypto Regulation,XLF,Equities,Financials,Financials,Contextual,20,Single contextual evidence source,False,,True,False,Regulation,Regulation,Economic-driver text match,1.2
CYBERSECURITY_DEMAND,Technology,Cybersecurity Demand,CIBR,Equities,Technology,Cybersecurity,Contextual,40,Multiple contextual evidence sources,True,Cybersecurity Demand,True,True,Government Security Spending | Security Spending,Cloud Spending | Cybersecurity Spending | Enterprise IT Spending | Security Threat Environment,37A-to-37B crosswalk | Economic-driver text match | 37B example exposure,1.2
CYBERSECURITY_DEMAND,Technology,Cybersecurity Demand,XLK,Equities,Technology,Technology,Contextual,40,Multiple contextual evidence sources,False,,True,True,Government Security Spending | Security Spending,Cloud Spending | Enterprise IT Spending | Technology Spending,Economic-driver text match | 37B example exposure,1.2
CYBERSECURITY_DEMAND,Technology,Cybersecurity Demand,AIQ,Equities,Technology,AI & Automation,Contextual,20,Single contextual evidence source,False,,True,False,Government Security Spending | Security Spending,Automation Spending | Cloud Spending | Enterprise IT Spending,Economic-driver text match,1.2
CYBERSECURITY_DEMAND,Technology,Cybersecurity Demand,AIRR,Equities,Industrials,Industrial Reshoring,Contextual,20,Single contextual evidence source,False,,True,False,Government Security Spending | Security Spending,Defense Spending | Government Spending | Infrastructure Spending,Economic-driver text match,1.2
CYBERSECURITY_DEMAND,Technology,Cybersecurity Demand,AWAY,Equities,Consumer Discretionary,Travel & Leisure,Contextual,20,Single contextual evidence source,False,,True,False,Government Security Spending | Security Spending,Consumer Spending,Economic-driver text match,1.2
CYBERSECURITY_DEMAND,Technology,Cybersecurity Demand,BATT,Equities,Materials,Energy Transition Materials,Contextual,20,Single contextual evidence source,False,,True,False,Government Security Spending | Security Spending,Infrastructure Spending,Economic-driver text match,1.2
CYBERSECURITY_DEMAND,Technology,Cybersecurity Demand,BETZ,Equities,Consumer Discretionary,Gaming & Betting,Contextual,20,Single contextual evidence source,False,,True,False,Government Security Spending | Security Spending,Consumer Spending,Economic-driver text match,1.2
CYBERSECURITY_DEMAND,Technology,Cybersecurity Demand,BOTZ,Equities,Technology,AI & Automation,Contextual,20,Single contextual evidence source,False,,True,False,Government Security Spending | Security Spending,Automation Spending | Cloud Spending | Enterprise IT Spending,Economic-driver text match,1.2
CYBERSECURITY_DEMAND,Technology,Cybersecurity Demand,COPX,Equities,Materials,Metals & Mining,Contextual,20,Single contextual evidence source,False,,True,False,Government Security Spending | Security Spending,Infrastructure Spending,Economic-driver text match,1.2
CYBERSECURITY_DEMAND,Technology,Cybersecurity Demand,CPER,Commodities,Metals,Industrial Metals,Contextual,20,Single contextual evidence source,False,,True,False,Government Security Spending | Security Spending,Infrastructure Spending,Economic-driver text match,1.2
CYBERSECURITY_DEMAND,Technology,Cybersecurity Demand,IGV,Equities,Technology,Software,Contextual,20,Single contextual evidence source,False,,True,False,Government Security Spending | Security Spending,Cloud Spending | Enterprise IT Spending | Enterprise Software Spending,Economic-driver text match,1.2
CYBERSECURITY_DEMAND,Technology,Cybersecurity Demand,ITA,Equities,Industrials,Aerospace & Defense,Contextual,20,Single contextual evidence source,False,,True,False,Government Security Spending | Security Spending,Defense Spending | Geopolitical Security Demand | Government Contracts,Economic-driver text match,1.2
CYBERSECURITY_DEMAND,Technology,Cybersecurity Demand,LITP,Equities,Materials,Energy Transition Materials,Contextual,20,Single contextual evidence source,False,,True,False,Government Security Spending | Security Spending,Infrastructure Spending,Economic-driver text match,1.2
CYBERSECURITY_DEMAND,Technology,Cybersecurity Demand,ONLN,Equities,Consumer Discretionary,E-Commerce,Contextual,20,Single contextual evidence source,False,,True,False,Government Security Spending | Security Spending,Consumer Spending,Economic-driver text match,1.2
CYBERSECURITY_DEMAND,Technology,Cybersecurity Demand,PAVE,Equities,Industrials,Infrastructure,Contextual,20,Single contextual evidence source,False,,True,False,Government Security Spending | Security Spending,Defense Spending | Government Spending | Infrastructure Spending,Economic-driver text match,1.2
CYBERSECURITY_DEMAND,Technology,Cybersecurity Demand,PEJ,Equities,Consumer Discretionary,Travel & Leisure,Contextual,20,Single contextual evidence source,False,,True,False,Government Security Spending | Security Spending,Consumer Spending,Economic-driver text match,1.2
CYBERSECURITY_DEMAND,Technology,Cybersecurity Demand,SKYY,Equities,Technology,Cloud & Software,Contextual,20,Single contextual evidence source,False,,True,False,Government Security Spending | Security Spending,Cloud Spending | Enterprise IT Spending | Enterprise Software Spending,Economic-driver text match,1.2
CYBERSECURITY_DEMAND,Technology,Cybersecurity Demand,SLX,Equities,Materials,Metals & Mining,Contextual,20,Single contextual evidence source,False,,True,False,Government Security Spending | Security Spending,Infrastructure Spending,Economic-driver text match,1.2
CYBERSECURITY_DEMAND,Technology,Cybersecurity Demand,SMH,Equities,Technology,Semiconductors,Contextual,20,Single contextual evidence source,False,,True,False,Security Spending,Semiconductor Equipment Spending,Economic-driver text match,1.2
CYBERSECURITY_DEMAND,Technology,Cybersecurity Demand,SOXX,Equities,Technology,Semiconductors,Contextual,20,Single contextual evidence source,False,,True,False,Security Spending,Semiconductor Equipment Spending,Economic-driver text match,1.2
CYBERSECURITY_DEMAND,Technology,Cybersecurity Demand,XLB,Equities,Materials,Materials,Contextual,20,Single contextual evidence source,False,,True,False,Government Security Spending | Security Spending,Infrastructure Spending,Economic-driver text match,1.2
CYBERSECURITY_DEMAND,Technology,Cybersecurity Demand,XLC,Equities,Communication Services,Communication Services,Contextual,20,Single contextual evidence source,False,,True,False,Government Security Spending | Security Spending,Consumer Spending | Content Spending,Economic-driver text match,1.2
CYBERSECURITY_DEMAND,Technology,Cybersecurity Demand,XLI,Equities,Industrials,Industrials,Contextual,20,Single contextual evidence source,False,,True,False,Government Security Spending | Security Spending,Defense Spending | Government Spending | Infrastructure Spending,Economic-driver text match,1.2
CYBERSECURITY_DEMAND,Technology,Cybersecurity Demand,XLP,Equities,Consumer Staples,Consumer Staples,Contextual,20,Single contextual evidence source,False,,True,False,Government Security Spending | Security Spending,Household Spending,Economic-driver text match,1.2
CYBERSECURITY_DEMAND,Technology,Cybersecurity Demand,XLY,Equities,Consumer Discretionary,Consumer Discretionary,Contextual,20,Single contextual evidence source,False,,True,False,Government Security Spending | Security Spending,Consumer Spending,Economic-driver text match,1.2
DATA_CENTER_DEMAND,Real Estate,Data Center Demand,AIRR,Equities,Industrials,Industrial Reshoring,Contextual,20,Single contextual evidence source,False,,True,False,AI Infrastructure | Power Demand,Infrastructure Spending | Transportation Demand,Economic-driver text match,1.2
DATA_CENTER_DEMAND,Real Estate,Data Center Demand,AMLP,Equities,Energy,Energy Infrastructure,Contextual,20,Single contextual evidence source,False,,True,False,AI Infrastructure | Power Demand,Energy Infrastructure Demand,Economic-driver text match,1.2
DATA_CENTER_DEMAND,Real Estate,Data Center Demand,ARKG,Equities,Health Care,Biotech & Genomics,Contextual,20,Single contextual evidence source,False,,True,False,Power Demand,Drug / Therapy Demand,Economic-driver text match,1.2
DATA_CENTER_DEMAND,Real Estate,Data Center Demand,AWAY,Equities,Consumer Discretionary,Travel & Leisure,Contextual,20,Single contextual evidence source,False,,True,False,Power Demand,E-Commerce Demand | Travel Demand,Economic-driver text match,1.2
DATA_CENTER_DEMAND,Real Estate,Data Center Demand,BATT,Equities,Materials,Energy Transition Materials,Contextual,20,Single contextual evidence source,False,,True,False,AI Infrastructure | Power Demand,China Demand | Energy Transition Demand | Industrial Demand | Infrastructure Spending,Economic-driver text match,1.2
DATA_CENTER_DEMAND,Real Estate,Data Center Demand,BETZ,Equities,Consumer Discretionary,Gaming & Betting,Contextual,20,Single contextual evidence source,False,,True,False,Power Demand,E-Commerce Demand | Travel Demand,Economic-driver text match,1.2
DATA_CENTER_DEMAND,Real Estate,Data Center Demand,COPX,Equities,Materials,Metals & Mining,Contextual,20,Single contextual evidence source,False,,True,False,AI Infrastructure | Power Demand,China Demand | Energy Transition Demand | Industrial Demand | Infrastructure Spending,Economic-driver text match,1.2
DATA_CENTER_DEMAND,Real Estate,Data Center Demand,CORN,Commodities,Agriculture,Agriculture Commodities,Contextual,20,Single contextual evidence source,False,,True,False,Power Demand,Ethanol Demand | Export Demand,Economic-driver text match,1.2
DATA_CENTER_DEMAND,Real Estate,Data Center Demand,CPER,Commodities,Metals,Industrial Metals,Contextual,20,Single contextual evidence source,False,,True,False,AI Infrastructure | Power Demand,China Demand | Energy Transition Demand | Industrial Metals Demand | Infrastructure Spending,Economic-driver text match,1.2
DATA_CENTER_DEMAND,Real Estate,Data Center Demand,DBA,Commodities,Agriculture,Agriculture Commodities,Contextual,20,Single contextual evidence source,False,,True,False,Power Demand,Agricultural Demand | Export Demand,Economic-driver text match,1.2
DATA_CENTER_DEMAND,Real Estate,Data Center Demand,ETHE,Digital Assets,Crypto,Crypto Assets,Contextual,20,Single contextual evidence source,False,,True,False,Power Demand,Ethereum Spot Demand,Economic-driver text match,1.2
DATA_CENTER_DEMAND,Real Estate,Data Center Demand,GLD,Commodities,Precious Metals,Precious Metals,Contextual,20,Single contextual evidence source,False,,True,False,Power Demand,Central Bank Demand | Central Bank Gold Demand | Physical Demand | Safe-Haven Demand,Economic-driver text match,1.2
DATA_CENTER_DEMAND,Real Estate,Data Center Demand,IBB,Equities,Health Care,Biotechnology,Contextual,20,Single contextual evidence source,False,,True,False,Power Demand,Drug / Therapy Demand,Economic-driver text match,1.2
DATA_CENTER_DEMAND,Real Estate,Data Center Demand,IBIT,Digital Assets,Crypto,Crypto Assets,Contextual,20,Single contextual evidence source,False,,True,False,Power Demand,Bitcoin Spot Demand,Economic-driver text match,1.2
DATA_CENTER_DEMAND,Real Estate,Data Center Demand,IEF,Fixed Income,Treasuries,Intermediate Treasuries,Contextual,20,Single contextual evidence source,False,,True,False,Power Demand,Safe-Haven Demand,Economic-driver text match,1.2
DATA_CENTER_DEMAND,Real Estate,Data Center Demand,ITA,Equities,Industrials,Aerospace & Defense,Contextual,20,Single contextual evidence source,False,,True,False,Power Demand,Aircraft Demand | Geopolitical Security Demand,Economic-driver text match,1.2
DATA_CENTER_DEMAND,Real Estate,Data Center Demand,LITP,Equities,Materials,Energy Transition Materials,Contextual,20,Single contextual evidence source,False,,True,False,AI Infrastructure | Power Demand,China Demand | Energy Transition Demand | Industrial Demand | Infrastructure Spending,Economic-driver text match,1.2
DATA_CENTER_DEMAND,Real Estate,Data Center Demand,ONLN,Equities,Consumer Discretionary,E-Commerce,Contextual,20,Single contextual evidence source,False,,True,False,Power Demand,E-Commerce Demand | Travel Demand,Economic-driver text match,1.2
DATA_CENTER_DEMAND,Real Estate,Data Center Demand,PAVE,Equities,Industrials,Infrastructure,Contextual,20,Single contextual evidence source,False,,True,False,AI Infrastructure | Power Demand,Infrastructure Spending | Transportation Demand,Economic-driver text match,1.2
DATA_CENTER_DEMAND,Real Estate,Data Center Demand,PDBC,Commodities,Broad Commodities,Broad Commodities,Contextual,20,Single contextual evidence source,False,,True,False,Power Demand,Global Supply / Demand,Economic-driver text match,1.2
DATA_CENTER_DEMAND,Real Estate,Data Center Demand,PEJ,Equities,Consumer Discretionary,Travel & Leisure,Contextual,20,Single contextual evidence source,False,,True,False,Power Demand,E-Commerce Demand | Travel Demand,Economic-driver text match,1.2
DATA_CENTER_DEMAND,Real Estate,Data Center Demand,PPH,Equities,Health Care,Pharmaceuticals,Contextual,20,Single contextual evidence source,False,,True,False,Power Demand,Drug / Therapy Demand,Economic-driver text match,1.2
DATA_CENTER_DEMAND,Real Estate,Data Center Demand,REZ,Equities,Real Estate,Real Estate,Contextual,20,Single contextual evidence source,False,,True,False,Power Demand,Property Demand,Economic-driver text match,1.2
DATA_CENTER_DEMAND,Real Estate,Data Center Demand,SHY,Fixed Income,Treasuries,Short Treasuries,Contextual,20,Single contextual evidence source,False,,True,False,Power Demand,Safe-Haven Demand,Economic-driver text match,1.2
DATA_CENTER_DEMAND,Real Estate,Data Center Demand,SLV,Commodities,Precious Metals,Precious Metals,Contextual,20,Single contextual evidence source,False,,True,False,Power Demand,Industrial Silver Demand | Precious Metals Demand | Solar / Electronics Demand,Economic-driver text match,1.2
DATA_CENTER_DEMAND,Real Estate,Data Center Demand,SLX,Equities,Materials,Metals & Mining,Contextual,20,Single contextual evidence source,False,,True,False,AI Infrastructure | Power Demand,China Demand | Energy Transition Demand | Industrial Demand | Infrastructure Spending,Economic-driver text match,1.2
